"met"	"reaction"	"formula"	"reactant"	"product"	"MNX_ID"	"common_met_num"
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM32@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-alanine` = 1 `Na(+)` + 1 `glycine` + 1 `L-alanine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-alanine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-alanine`"	"MNXR105614"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM37@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-glutamine` = 1 `Na(+)` + 1 `glycine` + 1 `L-glutamine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-glutamine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-glutamine`"	"MNXR105615"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM53@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-serine` = 1 `Na(+)` + 1 `glycine` + 1 `L-serine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-serine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-serine`"	"MNXR105616"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM61@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-methionine` = 1 `Na(+)` + 1 `glycine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-methionine`"	"MNXR105617"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `glycine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `glycine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-tryptophan`"	"MNXR105618"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `glycine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-phenylalanine`"	"MNXR105619"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `glycine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-tyrosine`"	"MNXR105620"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM55@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-cysteine` = 1 `Na(+)` + 1 `glycine` + 1 `L-cysteine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-cysteine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-cysteine`"	"MNXR105621"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `glycine` = 1 `L-leucine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105622"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `glycine` = 1 `L-proline` + 1 `Na(+)` + 1 `glycine`"	"1 `L-proline` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `glycine`"	"MNXR105623"	3
"Rh24"	"1 MNXM147@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-asparagine` + 1 `Na(+)` + 1 `glycine` = 1 `L-asparagine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-asparagine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-asparagine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105624"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-valine` + 1 `Na(+)` + 1 `glycine` = 1 `L-valine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-valine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-valine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105625"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `glycine` = 1 `L-threonine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105626"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM353@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-homoserine` = 1 `Na(+)` + 1 `glycine` + 1 `L-homoserine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-homoserine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-homoserine`"	"MNXR105627"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105628"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 + 1 MNXM32@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1 + 1 MNXM32@MNXD2"	"1 `Na(+)` + 1 `glycine` + 1 `L-alanine` = 1 `Na(+)` + 1 `glycine` + 1 `L-alanine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-alanine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-alanine`"	"MNXR105629"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM61@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine`"	"MNXR105630"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-tryptophan`"	"MNXR105631"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-phenylalanine`"	"MNXR105632"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-tyrosine`"	"MNXR105633"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105634"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-proline` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105635"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1"	"1 `L-valine` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-valine` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-valine` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105636"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM353@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine`"	"MNXR105637"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105638"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 + 1 MNXM37@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1 + 1 MNXM37@MNXD2"	"1 `Na(+)` + 1 `glycine` + 1 `L-glutamine` = 1 `Na(+)` + 1 `glycine` + 1 `L-glutamine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-glutamine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-glutamine`"	"MNXR105639"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM61@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine`"	"MNXR105640"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-tryptophan`"	"MNXR105641"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-phenylalanine`"	"MNXR105642"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-tyrosine`"	"MNXR105643"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105644"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-proline` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105645"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1"	"1 `L-valine` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-valine` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-valine` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105646"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD2 + 1 MNXM37@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD1 + 1 MNXM37@MNXD2"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine`"	"MNXR105647"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105648"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 + 1 MNXM53@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1 + 1 MNXM53@MNXD2"	"1 `Na(+)` + 1 `glycine` + 1 `L-serine` = 1 `Na(+)` + 1 `glycine` + 1 `L-serine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-serine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-serine`"	"MNXR105649"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM61@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-methionine`"	"MNXR105650"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-serine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-tryptophan`"	"MNXR105651"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-phenylalanine`"	"MNXR105652"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-tyrosine`"	"MNXR105653"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-serine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105654"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `L-serine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-proline` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105655"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1"	"1 `L-valine` + 1 `Na(+)` + 1 `L-serine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-valine` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-valine` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105656"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD2 + 1 MNXM53@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD1 + 1 MNXM53@MNXD2"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine`"	"MNXR105657"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105658"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 + 1 MNXM61@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1 + 1 MNXM61@MNXD2"	"1 `Na(+)` + 1 `glycine` + 1 `L-methionine` = 1 `Na(+)` + 1 `glycine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-methionine`"	"MNXR105659"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD2 + 1 MNXM61@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD1 + 1 MNXM61@MNXD2"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-methionine`"	"MNXR105660"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD2 + 1 MNXM61@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD1 + 1 MNXM61@MNXD2"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-methionine`"	"MNXR105661"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD2 + 1 MNXM61@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD1 + 1 MNXM61@MNXD2"	"1 `Na(+)` + 1 `L-serine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-methionine`"	"MNXR105662"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `L-methionine` + 1 `L-tryptophan`"	"MNXR105663"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `L-methionine` + 1 `L-phenylalanine`"	"MNXR105664"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `L-methionine` + 1 `L-tyrosine`"	"MNXR105665"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM55@MNXD2 + 1 MNXM61@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM55@MNXD1 + 1 MNXM61@MNXD2"	"1 `Na(+)` + 1 `L-cysteine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-cysteine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-cysteine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-cysteine` + 1 `L-methionine`"	"MNXR105666"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-methionine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-methionine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `L-methionine`"	"MNXR105667"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-methionine`"	"1 `L-proline` + 1 `Na(+)` + 1 `L-methionine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `L-methionine`"	"MNXR105668"	3
