"type"	"id"	"name"	"reversible"	"fast"	"reactants"	"products"	"reactants_name"	"products_name"	"reaction_detail"
"STATE_TRANSITION"	"re667"	NA	FALSE	FALSE	"s8692"	"s8687"	"3,5-Cyclic AMP"	"AMP"	"3,5-Cyclic AMP = AMP"
"STATE_TRANSITION"	"re668"	NA	FALSE	FALSE	"s8691"	"s8692"	"ATP"	"3,5-Cyclic AMP"	"ATP = 3,5-Cyclic AMP"
"STATE_TRANSITION"	"re669"	NA	FALSE	FALSE	"s8689"	"s8687"	"Adenosine"	"AMP"	"Adenosine = AMP"
"STATE_TRANSITION"	"re670"	NA	FALSE	FALSE	"s8693"	"s8695"	"dADP"	"dAMP"	"dADP = dAMP"
"STATE_TRANSITION"	"re671"	NA	TRUE	FALSE	"s8693"	"s8694"	"dADP"	"dATP"	"dADP = dATP"
"STATE_TRANSITION"	"re672"	NA	TRUE	FALSE	"s8683"	"s8694"	"DNA"	"dATP"	"DNA = dATP"
"STATE_TRANSITION"	"re673"	NA	TRUE	FALSE	"s8696"	"s8697"	"Dexyadenosine"	"Deoxyinosine"	"Dexyadenosine = Deoxyinosine"
"STATE_TRANSITION"	"re674"	NA	TRUE	FALSE	"s8696"	"s8690"	"Dexyadenosine"	"Adenine"	"Dexyadenosine = Adenine"
"STATE_TRANSITION"	"re675"	NA	FALSE	FALSE	"s8697"	"s8674"	"Deoxyinosine"	"Hypoxanthine"	"Deoxyinosine = Hypoxanthine"
"STATE_TRANSITION"	"re676"	NA	FALSE	FALSE	"s8702"	"s8700"	"Sulfate"	"Adenylylsulfate"	"Sulfate = Adenylylsulfate"
"STATE_TRANSITION"	"re677"	NA	FALSE	FALSE	"s8700"	"s8698"	"Adenylylsulfate"	"AppppA"	"Adenylylsulfate = AppppA"
"STATE_TRANSITION"	"re678"	NA	FALSE	FALSE	"s8688"	"s8698"	"ADP"	"AppppA"	"ADP = AppppA"
"STATE_TRANSITION"	"re679"	NA	FALSE	FALSE	"s8699"	"s8688"	"ApppA"	"ADP"	"ApppA = ADP"
"STATE_TRANSITION"	"re680"	NA	FALSE	FALSE	"s8700"	"s8701"	"Adenylylsulfate"	"3-Phosphoadenylylsulfate"	"Adenylylsulfate = 3-Phosphoadenylylsulfate"
"STATE_TRANSITION"	"re681"	NA	TRUE	FALSE	"s8703"	"s8221,s8378"	"Ureido-glycolate"	"Glyoxylate;Urea"	"Ureido-glycolate = Glyoxylate + Urea"
"STATE_TRANSITION"	"re682"	NA	FALSE	FALSE	"s8704"	"s8703,s8378"	"Allantoate"	"Ureido-glycolate;Urea"	"Allantoate = Ureido-glycolate + Urea"
"STATE_TRANSITION"	"re683"	NA	FALSE	FALSE	"s8705"	"s8704"	"(S)-Allantoin"	"Allantoate"	"(S)-Allantoin = Allantoate"
"STATE_TRANSITION"	"re684"	NA	FALSE	FALSE	"s8287"	"s8279"	"Carbamoyl-phosphate"	"N-Carbamoyl-L-aspartate"	"Carbamoyl-phosphate = N-Carbamoyl-L-aspartate"
"STATE_TRANSITION"	"re685"	NA	TRUE	FALSE	"s8279"	"s8707"	"N-Carbamoyl-L-aspartate"	"Dihydro-orotate"	"N-Carbamoyl-L-aspartate = Dihydro-orotate"
"STATE_TRANSITION"	"re686"	NA	TRUE	FALSE	"s8707"	"s8708"	"Dihydro-orotate"	"Orotate"	"Dihydro-orotate = Orotate"
"STATE_TRANSITION"	"re688"	NA	TRUE	FALSE	"s8709"	"s8708,s94"	"Orotidine 5-phosphate"	"Orotate;5-Phospho-alpha-D-ribose-1-diphosphate"	"Orotidine 5-phosphate = Orotate + 5-Phospho-alpha-D-ribose-1-diphosphate"
"STATE_TRANSITION"	"re689"	NA	FALSE	FALSE	"s8709"	"s8710"	"Orotidine 5-phosphate"	"UMP"	"Orotidine 5-phosphate = UMP"
"STATE_TRANSITION"	"re690"	NA	FALSE	FALSE	"s8711"	"s8710"	"Uridine"	"UMP"	"Uridine = UMP"
"STATE_TRANSITION"	"re691"	NA	FALSE	FALSE	"s8711"	"s8712"	"Uridine"	"Uracil"	"Uridine = Uracil"
"STATE_TRANSITION"	"re692"	NA	FALSE	FALSE	"s8718"	"s8711"	"Cytidine"	"Uridine"	"Cytidine = Uridine"
"STATE_TRANSITION"	"re693"	NA	FALSE	FALSE	"s8719"	"s8712"	"Cytosine"	"Uracil"	"Cytosine = Uracil"
"STATE_TRANSITION"	"re694"	NA	TRUE	FALSE	"s8710"	"s8713"	"UMP"	"UDP"	"UMP = UDP"
"STATE_TRANSITION"	"re695"	NA	FALSE	FALSE	"s8713"	"s8710"	"UDP"	"UMP"	"UDP = UMP"
"STATE_TRANSITION"	"re696"	NA	TRUE	FALSE	"s8714"	"s8713"	"UTP"	"UDP"	"UTP = UDP"
"STATE_TRANSITION"	"re697"	NA	FALSE	FALSE	"s8714"	"s8678"	"UTP"	"RNA"	"UTP = RNA"
"STATE_TRANSITION"	"re698"	NA	FALSE	FALSE	"s8715"	"s8678"	"CTP"	"RNA"	"CTP = RNA"
"STATE_TRANSITION"	"re699"	NA	FALSE	FALSE	"s8715"	"s8716"	"CTP"	"CDP"	"CTP = CDP"
"STATE_TRANSITION"	"re700"	NA	FALSE	FALSE	"s8716"	"s8715"	"CDP"	"CTP"	"CDP = CTP"
"STATE_TRANSITION"	"re701"	NA	TRUE	FALSE	"s8716"	"s8717"	"CDP"	"CMP"	"CDP = CMP"
"STATE_TRANSITION"	"re702"	NA	FALSE	FALSE	"s8716"	"s8717"	"CDP"	"CMP"	"CDP = CMP"
"STATE_TRANSITION"	"re703"	NA	FALSE	FALSE	"s8714"	"s8715"	"UTP"	"CTP"	"UTP = CTP"
"STATE_TRANSITION"	"re704"	NA	FALSE	FALSE	"s8714"	"s8713"	"UTP"	"UDP"	"UTP = UDP"
"STATE_TRANSITION"	"re705"	NA	FALSE	FALSE	"s8718"	"s8717"	"Cytidine"	"CMP"	"Cytidine = CMP"
"STATE_TRANSITION"	"re706"	NA	TRUE	FALSE	"s8710"	"s8712"	"UMP"	"Uracil"	"UMP = Uracil"
"STATE_TRANSITION"	"re707"	NA	FALSE	FALSE	"s8716"	"s8720"	"CDP"	"dCDP"	"CDP = dCDP"
"STATE_TRANSITION"	"re708"	NA	TRUE	FALSE	"s8721"	"s8720"	"dCTP"	"dCDP"	"dCTP = dCDP"
"STATE_TRANSITION"	"re709"	NA	TRUE	FALSE	"s8720"	"s8722"	"dCDP"	"dCMP"	"dCDP = dCMP"
"STATE_TRANSITION"	"re710"	NA	FALSE	FALSE	"s8723"	"s8725"	"Deoxycytidine"	"Deoxyuridine"	"Deoxycytidine = Deoxyuridine"
"STATE_TRANSITION"	"re711"	NA	FALSE	FALSE	"s8725"	"s8712"	"Deoxyuridine"	"Uracil"	"Deoxyuridine = Uracil"
"STATE_TRANSITION"	"re712"	NA	FALSE	FALSE	"s8722"	"s8724"	"dCMP"	"dUMP"	"dCMP = dUMP"
"STATE_TRANSITION"	"re713"	NA	TRUE	FALSE	"s8727"	"s8724"	"dUDP"	"dUMP"	"dUDP = dUMP"
"STATE_TRANSITION"	"re714"	NA	TRUE	FALSE	"s8728"	"s8727"	"dUTP"	"dUDP"	"dUTP = dUDP"
"STATE_TRANSITION"	"re715"	NA	FALSE	FALSE	"s8728"	"s8724"	"dUTP"	"dUMP"	"dUTP = dUMP"
"STATE_TRANSITION"	"re716"	NA	FALSE	FALSE	"s8721"	"s8683"	"dCTP"	"DNA"	"dCTP = DNA"
"STATE_TRANSITION"	"re717"	NA	FALSE	FALSE	"s8730"	"s8683"	"dTTP"	"DNA"	"dTTP = DNA"
"STATE_TRANSITION"	"re718"	NA	TRUE	FALSE	"s8730"	"s8729"	"dTTP"	"dTDP"	"dTTP = dTDP"
"STATE_TRANSITION"	"re719"	NA	FALSE	FALSE	"s8713"	"s8727"	"UDP"	"dUDP"	"UDP = dUDP"
"STATE_TRANSITION"	"re720"	NA	FALSE	FALSE	"s8730"	"s8729"	"dTTP"	"dTDP"	"dTTP = dTDP"
"STATE_TRANSITION"	"re721"	NA	TRUE	FALSE	"s8729"	"s8726"	"dTDP"	"dTMP"	"dTDP = dTMP"
"STATE_TRANSITION"	"re722"	NA	FALSE	FALSE	"s8729"	"s8726"	"dTDP"	"dTMP"	"dTDP = dTMP"
"STATE_TRANSITION"	"re723"	NA	FALSE	FALSE	"s8724"	"s8726"	"dUMP"	"dTMP"	"dUMP = dTMP"
"STATE_TRANSITION"	"re724"	NA	FALSE	FALSE	"s8723"	"s8722"	"Deoxycytidine"	"dCMP"	"Deoxycytidine = dCMP"
"STATE_TRANSITION"	"re725"	NA	FALSE	FALSE	"s8725"	"s8724"	"Deoxyuridine"	"dUMP"	"Deoxyuridine = dUMP"
"STATE_TRANSITION"	"re760"	NA	FALSE	FALSE	"s8735"	"s8732"	"Pyridoxal phosphate"	"4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine"	"Pyridoxal phosphate = 4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine"
"STATE_TRANSITION"	"re761"	NA	FALSE	FALSE	"s8732"	"s8734"	"4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate"	"4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine = 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate"
"STATE_TRANSITION"	"re762"	NA	FALSE	FALSE	"s8733"	"s8732"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine"	"4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine = 4-Amino-2-methyl-5-(phosphooxymethyl) pyrimidine"
"STATE_TRANSITION"	"re763"	NA	FALSE	FALSE	"s8734,s8743"	"s8736"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate;2-(2-Carboxy-4-methyl-thiazol-5-yl) ethyl phosphate"	"Thiaine phosphate"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 2-(2-Carboxy-4-methyl-thiazol-5-yl) ethyl phosphate = Thiaine phosphate"
"STATE_TRANSITION"	"re764"	NA	FALSE	FALSE	"s8734,s8737"	"s8736"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate;5-(2-Hydroxyethyl)-4-methylthiazole phosphate"	"Thiaine phosphate"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 5-(2-Hydroxyethyl)-4-methylthiazole phosphate = Thiaine phosphate"
"STATE_TRANSITION"	"re765"	NA	FALSE	FALSE	"s8738"	"s8737"	"5-(2-Hydroxyethyl)-4-methylthiazole"	"5-(2-Hydroxyethyl)-4-methylthiazole phosphate"	"5-(2-Hydroxyethyl)-4-methylthiazole = 5-(2-Hydroxyethyl)-4-methylthiazole phosphate"
"STATE_TRANSITION"	"re766"	NA	FALSE	FALSE	"s8745,s8231"	"s8744"	"NAD+;Glycine"	"ADP-5-ethyl-4-methyl-thiazole-2-carboxylate"	"NAD+ + Glycine = ADP-5-ethyl-4-methyl-thiazole-2-carboxylate"
"STATE_TRANSITION"	"re767"	NA	FALSE	FALSE	"s8744"	"s8743"	"ADP-5-ethyl-4-methyl-thiazole-2-carboxylate"	"2-(2-Carboxy-4-methyl-thiazol-5-yl) ethyl phosphate"	"ADP-5-ethyl-4-methyl-thiazole-2-carboxylate = 2-(2-Carboxy-4-methyl-thiazol-5-yl) ethyl phosphate"
"STATE_TRANSITION"	"re768"	NA	FALSE	FALSE	"s8739"	"s8740"	"Thiamine diphosphate"	"Thiamine triphosphate"	"Thiamine diphosphate = Thiamine triphosphate"
"STATE_TRANSITION"	"re769"	NA	FALSE	FALSE	"s8741"	"s8739"	"Thiamine"	"Thiamine diphosphate"	"Thiamine = Thiamine diphosphate"
"STATE_TRANSITION"	"re770"	NA	FALSE	FALSE	"s8736"	"s8741"	"Thiaine phosphate"	"Thiamine"	"Thiaine phosphate = Thiamine"
"STATE_TRANSITION"	"re771"	NA	FALSE	FALSE	"s8741"	"s8738,s8733"	"Thiamine"	"5-(2-Hydroxyethyl)-4-methylthiazole;4-Amino-5-hydroxymethyl-2-methylpyrimidine"	"Thiamine = 5-(2-Hydroxyethyl)-4-methylthiazole + 4-Amino-5-hydroxymethyl-2-methylpyrimidine"
"STATE_TRANSITION"	"re772"	NA	FALSE	FALSE	"s8742"	"s8733"	"4-Amino-5-aminomethyl-2-methylpyrimidine"	"4-Amino-5-hydroxymethyl-2-methylpyrimidine"	"4-Amino-5-aminomethyl-2-methylpyrimidine = 4-Amino-5-hydroxymethyl-2-methylpyrimidine"
"STATE_TRANSITION"	"re773"	NA	FALSE	FALSE	"s8748"	"s8747"	"Pyridoxamine"	"Pyridoxamin 5-phosphate"	"Pyridoxamine = Pyridoxamin 5-phosphate"
"STATE_TRANSITION"	"re774"	NA	TRUE	FALSE	"s8748"	"s8749"	"Pyridoxamine"	"Pyridoxal"	"Pyridoxamine = Pyridoxal"
"STATE_TRANSITION"	"re775"	NA	FALSE	FALSE	"s8749"	"s8735"	"Pyridoxal"	"Pyridoxal phosphate"	"Pyridoxal = Pyridoxal phosphate"
"STATE_TRANSITION"	"re776"	NA	TRUE	FALSE	"s8749"	"s8750"	"Pyridoxal"	"Pyridoxine"	"Pyridoxal = Pyridoxine"
"STATE_TRANSITION"	"re777"	NA	FALSE	FALSE	"s8750"	"s8751"	"Pyridoxine"	"Pyridoxine phosphate"	"Pyridoxine = Pyridoxine phosphate"
"STATE_TRANSITION"	"re778"	NA	FALSE	FALSE	"s8751"	"s8735"	"Pyridoxine phosphate"	"Pyridoxal phosphate"	"Pyridoxine phosphate = Pyridoxal phosphate"
"STATE_TRANSITION"	"re779"	NA	FALSE	FALSE	"s8747"	"s8735"	"Pyridoxamin 5-phosphate"	"Pyridoxal phosphate"	"Pyridoxamin 5-phosphate = Pyridoxal phosphate"
"STATE_TRANSITION"	"re780"	NA	FALSE	FALSE	"s8752,s8754"	"s8735"	"Ribulose 5-phosphate;Glyceraldehyde 3P"	"Pyridoxal phosphate"	"Ribulose 5-phosphate + Glyceraldehyde 3P = Pyridoxal phosphate"
"STATE_TRANSITION"	"re781"	NA	FALSE	FALSE	"s8752"	"s8755"	"Ribulose 5-phosphate"	"3,4-Dihydroxy-2-butanone 4-phosphate"	"Ribulose 5-phosphate = 3,4-Dihydroxy-2-butanone 4-phosphate"
"STATE_TRANSITION"	"re782"	NA	FALSE	FALSE	"s54"	"s8760"	"GTP"	"2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-0ne"	"GTP = 2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-0ne"
"STATE_TRANSITION"	"re783"	NA	FALSE	FALSE	"s8760"	"s8759"	"2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-0ne"	"2,5-Diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one"	"2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-0ne = 2,5-Diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one"
"STATE_TRANSITION"	"re784"	NA	FALSE	FALSE	"s8759"	"s8758"	"2,5-Diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one"	"5-Amino-6-(5-phospho-D-ribitylamino) uracil"	"2,5-Diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one = 5-Amino-6-(5-phospho-D-ribitylamino) uracil"
"STATE_TRANSITION"	"re785"	NA	FALSE	FALSE	"s8758"	"s8757"	"5-Amino-6-(5-phospho-D-ribitylamino) uracil"	"5-Amino-6-(ribotyl-amino) uracil"	"5-Amino-6-(5-phospho-D-ribitylamino) uracil = 5-Amino-6-(ribotyl-amino) uracil"
"STATE_TRANSITION"	"re786"	NA	FALSE	FALSE	"s8757,s8755"	"s8756"	"5-Amino-6-(ribotyl-amino) uracil;3,4-Dihydroxy-2-butanone 4-phosphate"	"6,7-Dimethyl-8-ribityllumazine"	"5-Amino-6-(ribotyl-amino) uracil + 3,4-Dihydroxy-2-butanone 4-phosphate = 6,7-Dimethyl-8-ribityllumazine"
"STATE_TRANSITION"	"re787"	NA	FALSE	FALSE	"s8756"	"s8761,s8757"	"6,7-Dimethyl-8-ribityllumazine"	"Riboflavin;5-Amino-6-(ribotyl-amino) uracil"	"6,7-Dimethyl-8-ribityllumazine = Riboflavin + 5-Amino-6-(ribotyl-amino) uracil"
"STATE_TRANSITION"	"re788"	NA	FALSE	FALSE	"s8762"	"s55"	"FMN"	"FAD"	"FMN = FAD"
"STATE_TRANSITION"	"re789"	NA	FALSE	FALSE	"s8761"	"s8762"	"Riboflavin"	"FMN"	"Riboflavin = FMN"
"STATE_TRANSITION"	"re790"	NA	FALSE	FALSE	"s8762"	"s8761"	"FMN"	"Riboflavin"	"FMN = Riboflavin"
"STATE_TRANSITION"	"re791"	NA	FALSE	FALSE	"s8764"	"s8767"	"Nicotinamide"	"Nicotinate"	"Nicotinamide = Nicotinate"
"STATE_TRANSITION"	"re792"	NA	TRUE	FALSE	"s8767"	"s8768"	"Nicotinate"	"Nicotinate D-ribonucleoside"	"Nicotinate = Nicotinate D-ribonucleoside"
"STATE_TRANSITION"	"re793"	NA	FALSE	FALSE	"s8768"	"s8769"	"Nicotinate D-ribonucleoside"	"Nicotinate D-ribonucleotide"	"Nicotinate D-ribonucleoside = Nicotinate D-ribonucleotide"
"STATE_TRANSITION"	"re794"	NA	TRUE	FALSE	"s8767"	"s8769"	"Nicotinate"	"Nicotinate D-ribonucleotide"	"Nicotinate = Nicotinate D-ribonucleotide"
"STATE_TRANSITION"	"re795"	NA	TRUE	FALSE	"s8764"	"s8765"	"Nicotinamide"	"N-Ribosyl-nicotinamide"	"Nicotinamide = N-Ribosyl-nicotinamide"
"STATE_TRANSITION"	"re796"	NA	FALSE	FALSE	"s8765"	"s8766"	"N-Ribosyl-nicotinamide"	"Nicotinamide D-ribonucleotide"	"N-Ribosyl-nicotinamide = Nicotinamide D-ribonucleotide"
"STATE_TRANSITION"	"re797"	NA	TRUE	FALSE	"s8766"	"s8745"	"Nicotinamide D-ribonucleotide"	"NAD+"	"Nicotinamide D-ribonucleotide = NAD+"
"STATE_TRANSITION"	"re798"	NA	FALSE	FALSE	"s8745"	"s8451"	"NAD+"	"NADP+"	"NAD+ = NADP+"
"STATE_TRANSITION"	"re800"	NA	FALSE	FALSE	"s8745"	"s8764"	"NAD+"	"Nicotinamide"	"NAD+ = Nicotinamide"
"STATE_TRANSITION"	"re801"	NA	FALSE	FALSE	"s8765"	"s8764"	"N-Ribosyl-nicotinamide"	"Nicotinamide"	"N-Ribosyl-nicotinamide = Nicotinamide"
"STATE_TRANSITION"	"re802"	NA	FALSE	FALSE	"s8766"	"s8765"	"Nicotinamide D-ribonucleotide"	"N-Ribosyl-nicotinamide"	"Nicotinamide D-ribonucleotide = N-Ribosyl-nicotinamide"
"STATE_TRANSITION"	"re803"	NA	FALSE	FALSE	"s8745"	"s8766"	"NAD+"	"Nicotinamide D-ribonucleotide"	"NAD+ = Nicotinamide D-ribonucleotide"
"STATE_TRANSITION"	"re804"	NA	FALSE	FALSE	"s8770"	"s8745"	"Deamino-NAD+"	"NAD+"	"Deamino-NAD+ = NAD+"
"STATE_TRANSITION"	"re805"	NA	FALSE	FALSE	"s8768"	"s8767"	"Nicotinate D-ribonucleoside"	"Nicotinate"	"Nicotinate D-ribonucleoside = Nicotinate"
"STATE_TRANSITION"	"re806"	NA	FALSE	FALSE	"s8769"	"s8768"	"Nicotinate D-ribonucleotide"	"Nicotinate D-ribonucleoside"	"Nicotinate D-ribonucleotide = Nicotinate D-ribonucleoside"
"STATE_TRANSITION"	"re807"	NA	FALSE	FALSE	"s8771"	"s8769"	"Quinolinate"	"Nicotinate D-ribonucleotide"	"Quinolinate = Nicotinate D-ribonucleotide"
"STATE_TRANSITION"	"re808"	NA	TRUE	FALSE	"s8769"	"s8770"	"Nicotinate D-ribonucleotide"	"Deamino-NAD+"	"Nicotinate D-ribonucleotide = Deamino-NAD+"
"STATE_TRANSITION"	"re809"	NA	FALSE	FALSE	"s8770"	"s8769"	"Deamino-NAD+"	"Nicotinate D-ribonucleotide"	"Deamino-NAD+ = Nicotinate D-ribonucleotide"
"STATE_TRANSITION"	"re810"	NA	FALSE	FALSE	"s8773"	"s8354"	"2,3-Dihydroxy-3-methylbutanoate"	"3-Methyl-2-oxobutanoate"	"2,3-Dihydroxy-3-methylbutanoate = 3-Methyl-2-oxobutanoate"
"STATE_TRANSITION"	"re811"	NA	TRUE	FALSE	"s8354"	"s8347"	"3-Methyl-2-oxobutanoate"	"L-Valine"	"3-Methyl-2-oxobutanoate = L-Valine"
"STATE_TRANSITION"	"re812"	NA	FALSE	FALSE	"s8354"	"s8774"	"3-Methyl-2-oxobutanoate"	"2-Dehydropantoate"	"3-Methyl-2-oxobutanoate = 2-Dehydropantoate"
"STATE_TRANSITION"	"re813"	NA	TRUE	FALSE	"s8774"	"s8775"	"2-Dehydropantoate"	"(R)-Pantoate"	"2-Dehydropantoate = (R)-Pantoate"
"STATE_TRANSITION"	"re814"	NA	FALSE	FALSE	"s8775"	"s8442"	"(R)-Pantoate"	"(R)-Pantothenate"	"(R)-Pantoate = (R)-Pantothenate"
"STATE_TRANSITION"	"re815"	NA	FALSE	FALSE	"s8442"	"s8776"	"(R)-Pantothenate"	"(R)-4-Phospho-pantothenafe"	"(R)-Pantothenate = (R)-4-Phospho-pantothenafe"
"STATE_TRANSITION"	"re816"	NA	FALSE	FALSE	"s8776"	"s8777"	"(R)-4-Phospho-pantothenafe"	"(R)-4-Phospho-pantothenoyl-L-cysteine"	"(R)-4-Phospho-pantothenafe = (R)-4-Phospho-pantothenoyl-L-cysteine"
"STATE_TRANSITION"	"re817"	NA	FALSE	FALSE	"s8778"	"s8777"	"N-Pantothenoyl-cysteine"	"(R)-4-Phospho-pantothenoyl-L-cysteine"	"N-Pantothenoyl-cysteine = (R)-4-Phospho-pantothenoyl-L-cysteine"
"STATE_TRANSITION"	"re818"	NA	FALSE	FALSE	"s8777"	"s8780"	"(R)-4-Phospho-pantothenoyl-L-cysteine"	"4-Phospho-pantetheine"	"(R)-4-Phospho-pantothenoyl-L-cysteine = 4-Phospho-pantetheine"
"STATE_TRANSITION"	"re819"	NA	FALSE	FALSE	"s8779"	"s8780"	"Pantetheine"	"4-Phospho-pantetheine"	"Pantetheine = 4-Phospho-pantetheine"
"STATE_TRANSITION"	"re820"	NA	TRUE	FALSE	"s8780"	"s8781"	"4-Phospho-pantetheine"	"Dephospho-CoA"	"4-Phospho-pantetheine = Dephospho-CoA"
"STATE_TRANSITION"	"re821"	NA	FALSE	FALSE	"s8781"	"s8782"	"Dephospho-CoA"	"Coenzyme A (CoA)"	"Dephospho-CoA = Coenzyme A (CoA)"
"STATE_TRANSITION"	"re822"	NA	FALSE	FALSE	"s8782"	"s8783"	"Coenzyme A (CoA)"	"Acyl-carrier protein"	"Coenzyme A (CoA) = Acyl-carrier protein"
"STATE_TRANSITION"	"re823"	NA	FALSE	FALSE	"s8254"	"s8773"	"(S)-2-Acetolactate"	"2,3-Dihydroxy-3-methylbutanoate"	"(S)-2-Acetolactate = 2,3-Dihydroxy-3-methylbutanoate"
"STATE_TRANSITION"	"re824"	NA	FALSE	FALSE	"s8467"	"s8785"	"Malonyl-acp"	"3-Ketoglutaryl-acp methyl ester"	"Malonyl-acp = 3-Ketoglutaryl-acp methyl ester"
"STATE_TRANSITION"	"re825"	NA	FALSE	FALSE	"s8785"	"s8786"	"3-Ketoglutaryl-acp methyl ester"	"3-Hydroxyglutaryl-acp methyl ester"	"3-Ketoglutaryl-acp methyl ester = 3-Hydroxyglutaryl-acp methyl ester"
"STATE_TRANSITION"	"re826"	NA	FALSE	FALSE	"s8786"	"s8787"	"3-Hydroxyglutaryl-acp methyl ester"	"Enoylglutaryl-acp methyl ester"	"3-Hydroxyglutaryl-acp methyl ester = Enoylglutaryl-acp methyl ester"
"STATE_TRANSITION"	"re827"	NA	FALSE	FALSE	"s8787"	"s8788"	"Enoylglutaryl-acp methyl ester"	"Glutaryl-acp methyl ester"	"Enoylglutaryl-acp methyl ester = Glutaryl-acp methyl ester"
"STATE_TRANSITION"	"re828"	NA	FALSE	FALSE	"s8467"	"s8789"	"Malonyl-acp"	"3-Ketopimeloyl-acp methyl ester"	"Malonyl-acp = 3-Ketopimeloyl-acp methyl ester"
"STATE_TRANSITION"	"re829"	NA	FALSE	FALSE	"s8789"	"s8790"	"3-Ketopimeloyl-acp methyl ester"	"3-Hydroxy-pimeloyl-acp methyl ester"	"3-Ketopimeloyl-acp methyl ester = 3-Hydroxy-pimeloyl-acp methyl ester"
"STATE_TRANSITION"	"re830"	NA	FALSE	FALSE	"s8790"	"s8791"	"3-Hydroxy-pimeloyl-acp methyl ester"	"Enoyl-pimeloyl-acp methyl ester"	"3-Hydroxy-pimeloyl-acp methyl ester = Enoyl-pimeloyl-acp methyl ester"
"STATE_TRANSITION"	"re831"	NA	FALSE	FALSE	"s8791"	"s8792"	"Enoyl-pimeloyl-acp methyl ester"	"Pimeloyl-acp methyl ester"	"Enoyl-pimeloyl-acp methyl ester = Pimeloyl-acp methyl ester"
"STATE_TRANSITION"	"re832"	NA	FALSE	FALSE	"s8792"	"s8793"	"Pimeloyl-acp methyl ester"	"Pimeloyl-acp"	"Pimeloyl-acp methyl ester = Pimeloyl-acp"
"STATE_TRANSITION"	"re833"	NA	FALSE	FALSE	"s8793"	"s8794"	"Pimeloyl-acp"	"8-Amino-7-oxononanoate"	"Pimeloyl-acp = 8-Amino-7-oxononanoate"
"STATE_TRANSITION"	"re834"	NA	FALSE	FALSE	"s8794"	"s8795"	"8-Amino-7-oxononanoate"	"7,8-Diamino-nonanoate"	"8-Amino-7-oxononanoate = 7,8-Diamino-nonanoate"
"STATE_TRANSITION"	"re835"	NA	FALSE	FALSE	"s8795"	"s8796"	"7,8-Diamino-nonanoate"	"Dethiobiotin"	"7,8-Diamino-nonanoate = Dethiobiotin"
"STATE_TRANSITION"	"re836"	NA	FALSE	FALSE	"s8796"	"s8797"	"Dethiobiotin"	"Biotin"	"Dethiobiotin = Biotin"
"STATE_TRANSITION"	"re837"	NA	FALSE	FALSE	"s8797"	"s8798"	"Biotin"	"Biotinyl-5-AMP"	"Biotin = Biotinyl-5-AMP"
"STATE_TRANSITION"	"re838"	NA	FALSE	FALSE	"s8798"	"s8799"	"Biotinyl-5-AMP"	"Holo-carboxylase"	"Biotinyl-5-AMP = Holo-carboxylase"
"STATE_TRANSITION"	"re839"	NA	FALSE	FALSE	"s8479"	"s8801"	"Octanoyl-acp"	"Lipoyl-acp"	"Octanoyl-acp = Lipoyl-acp"
"STATE_TRANSITION"	"re840"	NA	FALSE	FALSE	"s8801"	"s8803"	"Lipoyl-acp"	"Protein N6-(lipoyl) lysine"	"Lipoyl-acp = Protein N6-(lipoyl) lysine"
"STATE_TRANSITION"	"re841"	NA	FALSE	FALSE	"s8479"	"s8802"	"Octanoyl-acp"	"Protein N6-(octanoyl) lysine"	"Octanoyl-acp = Protein N6-(octanoyl) lysine"
"STATE_TRANSITION"	"re842"	NA	FALSE	FALSE	"s8802"	"s8803"	"Protein N6-(octanoyl) lysine"	"Protein N6-(lipoyl) lysine"	"Protein N6-(octanoyl) lysine = Protein N6-(lipoyl) lysine"
"STATE_TRANSITION"	"re843"	NA	FALSE	FALSE	"s8804"	"s8803"	"Lipoate"	"Protein N6-(lipoyl) lysine"	"Lipoate = Protein N6-(lipoyl) lysine"
