"rxnID"	"name"	"specie"	"id"	"type"	"MetaID"	"note"
"r_3623"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce]"	"s852"	"sa1409"	"reactant"	"CDMT00001409"	""
"r_3623"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[c]"	"s853"	"sa1410"	"product"	"CDMT00001410"	""
"r_3624"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce]"	"s854"	"sa1411"	"reactant"	"CDMT00001411"	""
"r_3624"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[c]"	"s855"	"sa1412"	"product"	"CDMT00001412"	""
"r_3625"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce]"	"s856"	"sa1413"	"reactant"	"CDMT00001413"	""
"r_3625"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[c]"	"s857"	"sa1414"	"product"	"CDMT00001414"	""
"r_3626"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce]"	"s858"	"sa1415"	"reactant"	"CDMT00001415"	""
"r_3626"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[c]"	"s859"	"sa1416"	"product"	"CDMT00001416"	""
"r_3627"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce]"	"s860"	"sa1417"	"reactant"	"CDMT00001417"	""
"r_3627"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[c]"	"s861"	"sa1418"	"product"	"CDMT00001418"	""
"r_3628"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]"	"s862"	"sa1419"	"reactant"	"CDMT00001419"	""
"r_3628"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[c]"	"s863"	"sa1420"	"product"	"CDMT00001420"	""
"r_3629"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce]"	"s864"	"sa1421"	"reactant"	"CDMT00001421"	""
"r_3629"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[c]"	"s865"	"sa1422"	"product"	"CDMT00001422"	""
"r_3630"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]"	"s866"	"sa1423"	"reactant"	"CDMT00001423"	""
"r_3630"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[c]"	"s867"	"sa1424"	"product"	"CDMT00001424"	""
"r_3631"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce]"	"s868"	"sa1425"	"reactant"	"CDMT00001425"	""
"r_3631"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[c]"	"s869"	"sa1426"	"product"	"CDMT00001426"	""
"r_3632"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[n]"	"s870"	"sa1427"	"reactant"	"CDMT00001427"	""
"r_3632"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[c]"	"s839"	"sa1428"	"product"	"CDMT00001428"	""
"r_3633"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[n]"	"s871"	"sa1429"	"reactant"	"CDMT00001429"	""
"r_3633"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[c]"	"s841"	"sa1430"	"product"	"CDMT00001430"	""
"r_3634"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[n]"	"s872"	"sa1431"	"reactant"	"CDMT00001431"	""
"r_3634"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[c]"	"s843"	"sa1432"	"product"	"CDMT00001432"	""
"r_3635"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[n]"	"s873"	"sa1433"	"reactant"	"CDMT00001433"	""
"r_3635"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[c]"	"s845"	"sa1434"	"product"	"CDMT00001434"	""
"r_3636"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]"	"s874"	"sa1435"	"reactant"	"CDMT00001435"	""
"r_3636"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c]"	"s847"	"sa1436"	"product"	"CDMT00001436"	""
"r_3637"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[n]"	"s875"	"sa1437"	"reactant"	"CDMT00001437"	""
"r_3637"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[c]"	"s849"	"sa1438"	"product"	"CDMT00001438"	""
"r_3638"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]"	"s876"	"sa1439"	"reactant"	"CDMT00001439"	""
"r_3638"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c]"	"s851"	"sa1440"	"product"	"CDMT00001440"	""
"r_3639"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[n]"	"s877"	"sa1441"	"reactant"	"CDMT00001441"	""
"r_3639"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[c]"	"s853"	"sa1442"	"product"	"CDMT00001442"	""
"r_3640"	"diglyceride (1-16:0, 2-16:1)[n]"	"s878"	"sa1443"	"reactant"	"CDMT00001443"	""
"r_3640"	"diglyceride (1-16:0, 2-16:1)[c]"	"s760"	"sa1444"	"product"	"CDMT00001444"	""
"r_3641"	"diglyceride (1-16:1, 2-16:1)[n]"	"s879"	"sa1445"	"reactant"	"CDMT00001445"	""
"r_3641"	"diglyceride (1-16:1, 2-16:1)[c]"	"s762"	"sa1446"	"product"	"CDMT00001446"	""
"r_3642"	"diglyceride (1-18:0, 2-16:1)[n]"	"s880"	"sa1447"	"reactant"	"CDMT00001447"	""
"r_3642"	"diglyceride (1-18:0, 2-16:1)[c]"	"s764"	"sa1448"	"product"	"CDMT00001448"	""
"r_3643"	"diglyceride (1-18:1, 2-16:1)[n]"	"s881"	"sa1449"	"reactant"	"CDMT00001449"	""
"r_3643"	"diglyceride (1-18:1, 2-16:1)[c]"	"s766"	"sa1450"	"product"	"CDMT00001450"	""
"r_3644"	"diglyceride (1-16:0, 2-18:1)[n]"	"s882"	"sa1451"	"reactant"	"CDMT00001451"	""
"r_3644"	"diglyceride (1-16:0, 2-18:1)[c]"	"s768"	"sa1452"	"product"	"CDMT00001452"	""
"r_3645"	"diglyceride (1-16:1, 2-18:1)[n]"	"s883"	"sa1453"	"reactant"	"CDMT00001453"	""
"r_3645"	"diglyceride (1-16:1, 2-18:1)[c]"	"s770"	"sa1454"	"product"	"CDMT00001454"	""
"r_3646"	"diglyceride (1-18:0, 2-18:1)[n]"	"s884"	"sa1455"	"reactant"	"CDMT00001455"	""
"r_3646"	"diglyceride (1-18:0, 2-18:1)[c]"	"s772"	"sa1456"	"product"	"CDMT00001456"	""
"r_3647"	"diglyceride (1-18:1, 2-18:1)[n]"	"s885"	"sa1457"	"reactant"	"CDMT00001457"	""
"r_3647"	"diglyceride (1-18:1, 2-18:1)[c]"	"s774"	"sa1458"	"product"	"CDMT00001458"	""
"r_3648"	"H2O[c]"	"s3"	"sa1459"	"reactant"	"CDMT00001459"	""
"r_3648"	"H2O[vm]"	"s886"	"sa1460"	"product"	"CDMT00001460"	""
"r_3649"	"phosphate[c]"	"s7"	"sa1461"	"reactant"	"CDMT00001461"	""
"r_3649"	"phosphate[vm]"	"s887"	"sa1462"	"product"	"CDMT00001462"	""
"r_3650"	"H+[c]"	"s6"	"sa1463"	"reactant"	"CDMT00001463"	""
"r_3650"	"H+[vm]"	"s888"	"sa1464"	"product"	"CDMT00001464"	""
"r_3651"	"ATP[c]"	"s1"	"sa1465"	"reactant"	"CDMT00001465"	""
"r_3651"	"ATP[vm]"	"s889"	"sa1466"	"product"	"CDMT00001466"	""
"r_3652"	"ADP[c]"	"s4"	"sa1467"	"reactant"	"CDMT00001467"	""
"r_3652"	"ADP[vm]"	"s890"	"sa1468"	"product"	"CDMT00001468"	""
"r_3653"	"carbon dioxide[c]"	"s403"	"sa1469"	"reactant"	"CDMT00001469"	""
"r_3653"	"carbon dioxide[vm]"	"s891"	"sa1470"	"product"	"CDMT00001470"	""
"r_3654"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[vm]"	"s892"	"sa1471"	"reactant"	"CDMT00001471"	""
"r_3654"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[c]"	"s893"	"sa1472"	"product"	"CDMT00001472"	""
"r_3655"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[vm]"	"s894"	"sa1473"	"reactant"	"CDMT00001473"	""
"r_3655"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[c]"	"s895"	"sa1474"	"product"	"CDMT00001474"	""
"r_3656"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[vm]"	"s896"	"sa1475"	"reactant"	"CDMT00001475"	""
"r_3656"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[c]"	"s897"	"sa1476"	"product"	"CDMT00001476"	""
"r_3657"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[vm]"	"s898"	"sa1477"	"reactant"	"CDMT00001477"	""
"r_3657"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[c]"	"s899"	"sa1478"	"product"	"CDMT00001478"	""
"r_3658"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm]"	"s900"	"sa1479"	"reactant"	"CDMT00001479"	""
"r_3658"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[c]"	"s901"	"sa1480"	"product"	"CDMT00001480"	""
"r_3659"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[vm]"	"s902"	"sa1481"	"reactant"	"CDMT00001481"	""
"r_3659"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[c]"	"s903"	"sa1482"	"product"	"CDMT00001482"	""
"r_3660"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm]"	"s904"	"sa1483"	"reactant"	"CDMT00001483"	""
"r_3660"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[c]"	"s905"	"sa1484"	"product"	"CDMT00001484"	""
"r_3661"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm]"	"s906"	"sa1485"	"reactant"	"CDMT00001485"	""
"r_3661"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[c]"	"s907"	"sa1486"	"product"	"CDMT00001486"	""
"r_3662"	"H2O[c]"	"s3"	"sa1487"	"reactant"	"CDMT00001487"	""
"r_3662"	"H2O[gm]"	"s908"	"sa1488"	"product"	"CDMT00001488"	""
"r_3663"	"phosphate[c]"	"s7"	"sa1489"	"reactant"	"CDMT00001489"	""
"r_3663"	"phosphate[gm]"	"s909"	"sa1490"	"product"	"CDMT00001490"	""
"r_3664"	"H+[c]"	"s6"	"sa1491"	"reactant"	"CDMT00001491"	""
"r_3664"	"H+[gm]"	"s910"	"sa1492"	"product"	"CDMT00001492"	""
"r_3665"	"carbon dioxide[c]"	"s403"	"sa1493"	"reactant"	"CDMT00001493"	""
"r_3665"	"carbon dioxide[gm]"	"s911"	"sa1494"	"product"	"CDMT00001494"	""
"r_3666"	"ATP[c]"	"s1"	"sa1495"	"reactant"	"CDMT00001495"	""
"r_3666"	"ATP[gm]"	"s912"	"sa1496"	"product"	"CDMT00001496"	""
"r_3667"	"ADP[c]"	"s4"	"sa1497"	"reactant"	"CDMT00001497"	""
"r_3667"	"ADP[gm]"	"s913"	"sa1498"	"product"	"CDMT00001498"	""
"r_3668"	"H2O[c]"	"s3"	"sa1499"	"reactant"	"CDMT00001499"	""
"r_3668"	"H2O[mm]"	"s914"	"sa1500"	"product"	"CDMT00001500"	""
"r_3669"	"carbon dioxide[c]"	"s403"	"sa1501"	"reactant"	"CDMT00001501"	""
"r_3669"	"carbon dioxide[mm]"	"s915"	"sa1502"	"product"	"CDMT00001502"	""
"r_3670"	"palmitoleoyl-CoA(4<U+201A><U+00E0><U+00ED>)[c]"	"s294"	"sa1503"	"reactant"	"CDMT00001503"	""
"r_3670"	"palmitoleoyl-CoA(4<U+201A><U+00E0><U+00ED>)[mm]"	"s916"	"sa1504"	"product"	"CDMT00001504"	""
"r_3671"	"oleoyl-CoA[c]"	"s298"	"sa1505"	"reactant"	"CDMT00001505"	""
"r_3671"	"oleoyl-CoA[mm]"	"s917"	"sa1506"	"product"	"CDMT00001506"	""
"r_3672"	"diglyceride (1-16:0, 2-16:1)[mm]"	"s918"	"sa1507"	"reactant"	"CDMT00001507"	""
"r_3672"	"diglyceride (1-16:0, 2-16:1)[c]"	"s760"	"sa1508"	"product"	"CDMT00001508"	""
"r_3673"	"diglyceride (1-16:1, 2-16:1)[mm]"	"s919"	"sa1509"	"reactant"	"CDMT00001509"	""
"r_3673"	"diglyceride (1-16:1, 2-16:1)[c]"	"s762"	"sa1510"	"product"	"CDMT00001510"	""
"r_3674"	"diglyceride (1-18:0, 2-16:1)[mm]"	"s920"	"sa1511"	"reactant"	"CDMT00001511"	""
"r_3674"	"diglyceride (1-18:0, 2-16:1)[c]"	"s764"	"sa1512"	"product"	"CDMT00001512"	""
"r_3675"	"diglyceride (1-18:1, 2-16:1)[mm]"	"s921"	"sa1513"	"reactant"	"CDMT00001513"	""
"r_3675"	"diglyceride (1-18:1, 2-16:1)[c]"	"s766"	"sa1514"	"product"	"CDMT00001514"	""
"r_3676"	"diglyceride (1-16:0, 2-18:1)[mm]"	"s922"	"sa1515"	"reactant"	"CDMT00001515"	""
"r_3676"	"diglyceride (1-16:0, 2-18:1)[c]"	"s768"	"sa1516"	"product"	"CDMT00001516"	""
"r_3677"	"diglyceride (1-16:1, 2-18:1)[mm]"	"s923"	"sa1517"	"reactant"	"CDMT00001517"	""
"r_3677"	"diglyceride (1-16:1, 2-18:1)[c]"	"s770"	"sa1518"	"product"	"CDMT00001518"	""
"r_3678"	"palmitate[mm]"	"s924"	"sa1519"	"reactant"	"CDMT00001519"	""
"r_3678"	"palmitate[c]"	"s475"	"sa1520"	"product"	"CDMT00001520"	""
"r_3679"	"stearate[mm]"	"s925"	"sa1521"	"reactant"	"CDMT00001521"	""
"r_3679"	"stearate[c]"	"s219"	"sa1522"	"product"	"CDMT00001522"	""
"r_3680"	"coenzyme A[mm]"	"s926"	"sa1523"	"reactant"	"CDMT00001523"	""
"r_3680"	"coenzyme A[c]"	"s80"	"sa1524"	"product"	"CDMT00001524"	""
"r_3681"	"laurate[erm]"	"s710"	"sa1525"	"reactant"	"CDMT00001525"	""
"r_3681"	"laurate[lp]"	"s927"	"sa1526"	"product"	"CDMT00001526"	""
"r_3682"	"myristate[erm]"	"s711"	"sa1527"	"reactant"	"CDMT00001527"	""
"r_3682"	"myristate[lp]"	"s928"	"sa1528"	"product"	"CDMT00001528"	""
"r_3683"	"lignoceric acid[erm]"	"s929"	"sa1529"	"reactant"	"CDMT00001529"	""
"r_3683"	"lignoceric acid[lp]"	"s930"	"sa1530"	"product"	"CDMT00001530"	""
"r_3684"	"cerotic acid[erm]"	"s931"	"sa1531"	"reactant"	"CDMT00001531"	""
"r_3684"	"cerotic acid[lp]"	"s932"	"sa1532"	"product"	"CDMT00001532"	""
"r_3685"	"triglyceride (1-16:0, 2-16:1, 3-16:0)[erm]"	"s933"	"sa1533"	"reactant"	"CDMT00001533"	""
"r_3685"	"triglyceride (1-16:0, 2-16:1, 3-16:0)[lp]"	"s934"	"sa1534"	"product"	"CDMT00001534"	""
"r_3686"	"triglyceride (1-16:0, 2-16:1, 3-16:1)[erm]"	"s935"	"sa1535"	"reactant"	"CDMT00001535"	""
"r_3686"	"triglyceride (1-16:0, 2-16:1, 3-16:1)[lp]"	"s936"	"sa1536"	"product"	"CDMT00001536"	""
"r_3687"	"triglyceride (1-16:0, 2-16:1, 3-18:0)[erm]"	"s937"	"sa1537"	"reactant"	"CDMT00001537"	""
"r_3687"	"triglyceride (1-16:0, 2-16:1, 3-18:0)[lp]"	"s938"	"sa1538"	"product"	"CDMT00001538"	""
"r_3688"	"triglyceride (1-16:0, 2-16:1, 3-18:1)[erm]"	"s939"	"sa1539"	"reactant"	"CDMT00001539"	""
"r_3688"	"triglyceride (1-16:0, 2-16:1, 3-18:1)[lp]"	"s940"	"sa1540"	"product"	"CDMT00001540"	""
"r_3689"	"triglyceride (1-16:1, 2-16:1, 3-16:0)[erm]"	"s941"	"sa1541"	"reactant"	"CDMT00001541"	""
"r_3689"	"triglyceride (1-16:1, 2-16:1, 3-16:0)[lp]"	"s942"	"sa1542"	"product"	"CDMT00001542"	""
"r_3690"	"triglyceride (1-16:1, 2-16:1, 3-16:1)[erm]"	"s943"	"sa1543"	"reactant"	"CDMT00001543"	""
"r_3690"	"triglyceride (1-16:1, 2-16:1, 3-16:1)[lp]"	"s944"	"sa1544"	"product"	"CDMT00001544"	""
"r_3691"	"triglyceride (1-16:1, 2-16:1, 3-18:0)[erm]"	"s945"	"sa1545"	"reactant"	"CDMT00001545"	""
"r_3691"	"triglyceride (1-16:1, 2-16:1, 3-18:0)[lp]"	"s946"	"sa1546"	"product"	"CDMT00001546"	""
"r_3692"	"triglyceride (1-16:1, 2-16:1, 3-18:1)[erm]"	"s947"	"sa1547"	"reactant"	"CDMT00001547"	""
"r_3692"	"triglyceride (1-16:1, 2-16:1, 3-18:1)[lp]"	"s948"	"sa1548"	"product"	"CDMT00001548"	""
"r_3693"	"triglyceride (1-18:0, 2-16:1, 3-16:0)[erm]"	"s949"	"sa1549"	"reactant"	"CDMT00001549"	""
"r_3693"	"triglyceride (1-18:0, 2-16:1, 3-16:0)[lp]"	"s950"	"sa1550"	"product"	"CDMT00001550"	""
"r_3694"	"triglyceride (1-18:0, 2-16:1, 3-16:1)[erm]"	"s951"	"sa1551"	"reactant"	"CDMT00001551"	""
"r_3694"	"triglyceride (1-18:0, 2-16:1, 3-16:1)[lp]"	"s952"	"sa1552"	"product"	"CDMT00001552"	""
"r_3695"	"triglyceride (1-18:0, 2-16:1, 3-18:0)[erm]"	"s953"	"sa1553"	"reactant"	"CDMT00001553"	""
"r_3695"	"triglyceride (1-18:0, 2-16:1, 3-18:0)[lp]"	"s954"	"sa1554"	"product"	"CDMT00001554"	""
"r_3696"	"triglyceride (1-18:0, 2-16:1, 3-18:1)[erm]"	"s955"	"sa1555"	"reactant"	"CDMT00001555"	""
"r_3696"	"triglyceride (1-18:0, 2-16:1, 3-18:1)[lp]"	"s956"	"sa1556"	"product"	"CDMT00001556"	""
"r_3697"	"triglyceride (1-18:1, 2-16:1, 3-16:0)[erm]"	"s957"	"sa1557"	"reactant"	"CDMT00001557"	""
"r_3697"	"triglyceride (1-18:1, 2-16:1, 3-16:0)[lp]"	"s958"	"sa1558"	"product"	"CDMT00001558"	""
"r_3698"	"triglyceride (1-18:1, 2-16:1, 3-16:1)[erm]"	"s959"	"sa1559"	"reactant"	"CDMT00001559"	""
"r_3698"	"triglyceride (1-18:1, 2-16:1, 3-16:1)[lp]"	"s960"	"sa1560"	"product"	"CDMT00001560"	""
"r_3699"	"triglyceride (1-18:1, 2-16:1, 3-18:0)[erm]"	"s961"	"sa1561"	"reactant"	"CDMT00001561"	""
"r_3699"	"triglyceride (1-18:1, 2-16:1, 3-18:0)[lp]"	"s962"	"sa1562"	"product"	"CDMT00001562"	""
"r_3700"	"triglyceride (1-18:1, 2-16:1, 3-18:1)[erm]"	"s963"	"sa1563"	"reactant"	"CDMT00001563"	""
"r_3700"	"triglyceride (1-18:1, 2-16:1, 3-18:1)[lp]"	"s964"	"sa1564"	"product"	"CDMT00001564"	""
"r_3701"	"triglyceride (1-16:0, 2-18:1, 3-16:0)[erm]"	"s965"	"sa1565"	"reactant"	"CDMT00001565"	""
"r_3701"	"triglyceride (1-16:0, 2-18:1, 3-16:0)[lp]"	"s966"	"sa1566"	"product"	"CDMT00001566"	""
"r_3702"	"triglyceride (1-16:0, 2-18:1, 3-16:1)[erm]"	"s967"	"sa1567"	"reactant"	"CDMT00001567"	""
"r_3702"	"triglyceride (1-16:0, 2-18:1, 3-16:1)[lp]"	"s968"	"sa1568"	"product"	"CDMT00001568"	""
"r_3703"	"triglyceride (1-16:0, 2-18:1, 3-18:0)[erm]"	"s969"	"sa1569"	"reactant"	"CDMT00001569"	""
"r_3703"	"triglyceride (1-16:0, 2-18:1, 3-18:0)[lp]"	"s970"	"sa1570"	"product"	"CDMT00001570"	""
"r_3704"	"triglyceride (1-16:0, 2-18:1, 3-18:1)[erm]"	"s971"	"sa1571"	"reactant"	"CDMT00001571"	""
"r_3704"	"triglyceride (1-16:0, 2-18:1, 3-18:1)[lp]"	"s972"	"sa1572"	"product"	"CDMT00001572"	""
"r_3705"	"triglyceride (1-16:1, 2-18:1, 3-16:0)[erm]"	"s973"	"sa1573"	"reactant"	"CDMT00001573"	""
"r_3705"	"triglyceride (1-16:1, 2-18:1, 3-16:0)[lp]"	"s974"	"sa1574"	"product"	"CDMT00001574"	""
"r_3706"	"triglyceride (1-16:1, 2-18:1, 3-16:1)[erm]"	"s975"	"sa1575"	"reactant"	"CDMT00001575"	""
"r_3706"	"triglyceride (1-16:1, 2-18:1, 3-16:1)[lp]"	"s976"	"sa1576"	"product"	"CDMT00001576"	""
"r_3707"	"triglyceride (1-16:1, 2-18:1, 3-18:0)[erm]"	"s977"	"sa1577"	"reactant"	"CDMT00001577"	""
"r_3707"	"triglyceride (1-16:1, 2-18:1, 3-18:0)[lp]"	"s978"	"sa1578"	"product"	"CDMT00001578"	""
"r_3708"	"triglyceride (1-16:1, 2-18:1, 3-18:1)[erm]"	"s979"	"sa1579"	"reactant"	"CDMT00001579"	""
"r_3708"	"triglyceride (1-16:1, 2-18:1, 3-18:1)[lp]"	"s980"	"sa1580"	"product"	"CDMT00001580"	""
"r_3709"	"triglyceride (1-18:0, 2-18:1, 3-16:0)[erm]"	"s981"	"sa1581"	"reactant"	"CDMT00001581"	""
"r_3709"	"triglyceride (1-18:0, 2-18:1, 3-16:0)[lp]"	"s982"	"sa1582"	"product"	"CDMT00001582"	""
"r_3710"	"triglyceride (1-18:0, 2-18:1, 3-16:1)[erm]"	"s983"	"sa1583"	"reactant"	"CDMT00001583"	""
"r_3710"	"triglyceride (1-18:0, 2-18:1, 3-16:1)[lp]"	"s984"	"sa1584"	"product"	"CDMT00001584"	""
"r_3711"	"triglyceride (1-18:0, 2-18:1, 3-18:0)[erm]"	"s985"	"sa1585"	"reactant"	"CDMT00001585"	""
"r_3711"	"triglyceride (1-18:0, 2-18:1, 3-18:0)[lp]"	"s986"	"sa1586"	"product"	"CDMT00001586"	""
"r_3712"	"triglyceride (1-18:0, 2-18:1, 3-18:1)[erm]"	"s987"	"sa1587"	"reactant"	"CDMT00001587"	""
"r_3712"	"triglyceride (1-18:0, 2-18:1, 3-18:1)[lp]"	"s988"	"sa1588"	"product"	"CDMT00001588"	""
"r_3713"	"triglyceride (1-18:1, 2-18:1, 3-16:0)[erm]"	"s989"	"sa1589"	"reactant"	"CDMT00001589"	""
"r_3713"	"triglyceride (1-18:1, 2-18:1, 3-16:0)[lp]"	"s990"	"sa1590"	"product"	"CDMT00001590"	""
"r_3714"	"triglyceride (1-18:1, 2-18:1, 3-16:1)[erm]"	"s991"	"sa1591"	"reactant"	"CDMT00001591"	""
"r_3714"	"triglyceride (1-18:1, 2-18:1, 3-16:1)[lp]"	"s992"	"sa1592"	"product"	"CDMT00001592"	""
"r_3715"	"triglyceride (1-18:1, 2-18:1, 3-18:0)[erm]"	"s993"	"sa1593"	"reactant"	"CDMT00001593"	""
"r_3715"	"triglyceride (1-18:1, 2-18:1, 3-18:0)[lp]"	"s994"	"sa1594"	"product"	"CDMT00001594"	""
"r_3716"	"triglyceride (1-18:1, 2-18:1, 3-18:1)[erm]"	"s995"	"sa1595"	"reactant"	"CDMT00001595"	""
"r_3716"	"triglyceride (1-18:1, 2-18:1, 3-18:1)[lp]"	"s996"	"sa1596"	"product"	"CDMT00001596"	""
"r_3717"	"episterol[erm]"	"s755"	"sa1597"	"reactant"	"CDMT00001597"	""
"r_3717"	"episterol[lp]"	"s997"	"sa1598"	"product"	"CDMT00001598"	""
"r_3718"	"fecosterol[erm]"	"s756"	"sa1599"	"reactant"	"CDMT00001599"	""
"r_3718"	"fecosterol[lp]"	"s998"	"sa1600"	"product"	"CDMT00001600"	""
"r_3719"	"lanosterol[erm]"	"s757"	"sa1601"	"reactant"	"CDMT00001601"	""
"r_3719"	"lanosterol[lp]"	"s999"	"sa1602"	"product"	"CDMT00001602"	""
"r_3720"	"zymosterol[erm]"	"s759"	"sa1603"	"reactant"	"CDMT00001603"	""
"r_3720"	"zymosterol[lp]"	"s1000"	"sa1604"	"product"	"CDMT00001604"	""
"r_3721"	"ergosteryl palmitoleate[erm]"	"s1001"	"sa1605"	"reactant"	"CDMT00001605"	""
"r_3721"	"ergosteryl palmitoleate[lp]"	"s1002"	"sa1606"	"product"	"CDMT00001606"	""
"r_3722"	"ergosteryl oleate[erm]"	"s1003"	"sa1607"	"reactant"	"CDMT00001607"	""
"r_3722"	"ergosteryl oleate[lp]"	"s1004"	"sa1608"	"product"	"CDMT00001608"	""
"r_3723"	"episteryl palmitoleate[erm]"	"s1005"	"sa1609"	"reactant"	"CDMT00001609"	""
"r_3723"	"episteryl palmitoleate[lp]"	"s1006"	"sa1610"	"product"	"CDMT00001610"	""
"r_3724"	"episteryl oleate[erm]"	"s1007"	"sa1611"	"reactant"	"CDMT00001611"	""
"r_3724"	"episteryl oleate[lp]"	"s1008"	"sa1612"	"product"	"CDMT00001612"	""
"r_3725"	"fecosteryl palmitoleate[erm]"	"s1009"	"sa1613"	"reactant"	"CDMT00001613"	""
"r_3725"	"fecosteryl palmitoleate[lp]"	"s1010"	"sa1614"	"product"	"CDMT00001614"	""
"r_3726"	"fecosteryl oleate[erm]"	"s1011"	"sa1615"	"reactant"	"CDMT00001615"	""
"r_3726"	"fecosteryl oleate[lp]"	"s1012"	"sa1616"	"product"	"CDMT00001616"	""
"r_3727"	"lanosteryl palmitoleate[erm]"	"s1013"	"sa1617"	"reactant"	"CDMT00001617"	""
"r_3727"	"lanosteryl palmitoleate[lp]"	"s1014"	"sa1618"	"product"	"CDMT00001618"	""
"r_3728"	"lanosteryl oleate[erm]"	"s1015"	"sa1619"	"reactant"	"CDMT00001619"	""
"r_3728"	"lanosteryl oleate[lp]"	"s1016"	"sa1620"	"product"	"CDMT00001620"	""
"r_3729"	"zymosteryl palmitoleate[erm]"	"s1017"	"sa1621"	"reactant"	"CDMT00001621"	""
"r_3729"	"zymosteryl palmitoleate[lp]"	"s1018"	"sa1622"	"product"	"CDMT00001622"	""
