"id"	"species"	"name"	"x"	"y"	"rxnID"	"type"	"MetaID"
"sa1380"	"s475"	"palmitate[c]"	""	""	"r_3608"	"product"	"CDMT00001380"
"sa1381"	"s831"	"palmitoleate[ce]"	""	""	"r_3609"	"reactant"	"CDMT00001381"
"sa1382"	"s477"	"palmitoleate[c]"	""	""	"r_3609"	"product"	"CDMT00001382"
"sa1383"	"s832"	"stearate[ce]"	""	""	"r_3610"	"reactant"	"CDMT00001383"
"sa1384"	"s219"	"stearate[c]"	""	""	"r_3610"	"product"	"CDMT00001384"
"sa1385"	"s833"	"oleate[ce]"	""	""	"r_3611"	"reactant"	"CDMT00001385"
"sa1386"	"s706"	"oleate[c]"	""	""	"r_3611"	"product"	"CDMT00001386"
"sa1387"	"s834"	"icosanoyl-CoA[ce]"	""	""	"r_3612"	"reactant"	"CDMT00001387"
"sa1388"	"s300"	"icosanoyl-CoA[c]"	""	""	"r_3612"	"product"	"CDMT00001388"
"sa1389"	"s835"	"docosanoyl-CoA[ce]"	""	""	"r_3613"	"reactant"	"CDMT00001389"
"sa1390"	"s302"	"docosanoyl-CoA[c]"	""	""	"r_3613"	"product"	"CDMT00001390"
"sa1391"	"s836"	"tetracosanoyl-CoA[ce]"	""	""	"r_3614"	"reactant"	"CDMT00001391"
"sa1392"	"s304"	"tetracosanoyl-CoA[c]"	""	""	"r_3614"	"product"	"CDMT00001392"
"sa1393"	"s837"	"hexacosanoyl-CoA[ce]"	""	""	"r_3615"	"reactant"	"CDMT00001393"
"sa1394"	"s306"	"hexacosanoyl-CoA[c]"	""	""	"r_3615"	"product"	"CDMT00001394"
"sa1395"	"s838"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[ce]"	""	""	"r_3616"	"reactant"	"CDMT00001395"
"sa1396"	"s839"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[c]"	""	""	"r_3616"	"product"	"CDMT00001396"
"sa1397"	"s840"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[ce]"	""	""	"r_3617"	"reactant"	"CDMT00001397"
"sa1398"	"s841"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[c]"	""	""	"r_3617"	"product"	"CDMT00001398"
"sa1399"	"s842"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[ce]"	""	""	"r_3618"	"reactant"	"CDMT00001399"
"sa1400"	"s843"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[c]"	""	""	"r_3618"	"product"	"CDMT00001400"
"sa1401"	"s844"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[ce]"	""	""	"r_3619"	"reactant"	"CDMT00001401"
"sa1402"	"s845"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[c]"	""	""	"r_3619"	"product"	"CDMT00001402"
"sa1403"	"s846"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]"	""	""	"r_3620"	"reactant"	"CDMT00001403"
"sa1404"	"s847"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c]"	""	""	"r_3620"	"product"	"CDMT00001404"
"sa1405"	"s848"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[ce]"	""	""	"r_3621"	"reactant"	"CDMT00001405"
"sa1406"	"s849"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[c]"	""	""	"r_3621"	"product"	"CDMT00001406"
"sa1407"	"s850"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]"	""	""	"r_3622"	"reactant"	"CDMT00001407"
"sa1408"	"s851"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c]"	""	""	"r_3622"	"product"	"CDMT00001408"
"sa1409"	"s852"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce]"	""	""	"r_3623"	"reactant"	"CDMT00001409"
"sa1410"	"s853"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[c]"	""	""	"r_3623"	"product"	"CDMT00001410"
"sa1411"	"s854"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce]"	""	""	"r_3624"	"reactant"	"CDMT00001411"
"sa1412"	"s855"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[c]"	""	""	"r_3624"	"product"	"CDMT00001412"
"sa1413"	"s856"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce]"	""	""	"r_3625"	"reactant"	"CDMT00001413"
"sa1414"	"s857"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[c]"	""	""	"r_3625"	"product"	"CDMT00001414"
"sa1415"	"s858"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce]"	""	""	"r_3626"	"reactant"	"CDMT00001415"
"sa1416"	"s859"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[c]"	""	""	"r_3626"	"product"	"CDMT00001416"
"sa1417"	"s860"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce]"	""	""	"r_3627"	"reactant"	"CDMT00001417"
"sa1418"	"s861"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[c]"	""	""	"r_3627"	"product"	"CDMT00001418"
"sa1419"	"s862"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]"	""	""	"r_3628"	"reactant"	"CDMT00001419"
"sa1420"	"s863"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[c]"	""	""	"r_3628"	"product"	"CDMT00001420"
"sa1421"	"s864"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce]"	""	""	"r_3629"	"reactant"	"CDMT00001421"
"sa1422"	"s865"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[c]"	""	""	"r_3629"	"product"	"CDMT00001422"
"sa1423"	"s866"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]"	""	""	"r_3630"	"reactant"	"CDMT00001423"
"sa1424"	"s867"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[c]"	""	""	"r_3630"	"product"	"CDMT00001424"
"sa1425"	"s868"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce]"	""	""	"r_3631"	"reactant"	"CDMT00001425"
"sa1426"	"s869"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[c]"	""	""	"r_3631"	"product"	"CDMT00001426"
"sa1427"	"s870"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[n]"	""	""	"r_3632"	"reactant"	"CDMT00001427"
"sa1428"	"s839"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[c]"	""	""	"r_3632"	"product"	"CDMT00001428"
"sa1429"	"s871"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[n]"	""	""	"r_3633"	"reactant"	"CDMT00001429"
"sa1430"	"s841"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[c]"	""	""	"r_3633"	"product"	"CDMT00001430"
"sa1431"	"s872"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[n]"	""	""	"r_3634"	"reactant"	"CDMT00001431"
"sa1432"	"s843"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[c]"	""	""	"r_3634"	"product"	"CDMT00001432"
"sa1433"	"s873"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[n]"	""	""	"r_3635"	"reactant"	"CDMT00001433"
"sa1434"	"s845"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[c]"	""	""	"r_3635"	"product"	"CDMT00001434"
"sa1435"	"s874"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]"	""	""	"r_3636"	"reactant"	"CDMT00001435"
"sa1436"	"s847"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c]"	""	""	"r_3636"	"product"	"CDMT00001436"
"sa1437"	"s875"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[n]"	""	""	"r_3637"	"reactant"	"CDMT00001437"
"sa1438"	"s849"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[c]"	""	""	"r_3637"	"product"	"CDMT00001438"
"sa1439"	"s876"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]"	""	""	"r_3638"	"reactant"	"CDMT00001439"
"sa1440"	"s851"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c]"	""	""	"r_3638"	"product"	"CDMT00001440"
"sa1441"	"s877"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[n]"	""	""	"r_3639"	"reactant"	"CDMT00001441"
"sa1442"	"s853"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[c]"	""	""	"r_3639"	"product"	"CDMT00001442"
"sa1443"	"s878"	"diglyceride (1-16:0, 2-16:1)[n]"	""	""	"r_3640"	"reactant"	"CDMT00001443"
"sa1444"	"s760"	"diglyceride (1-16:0, 2-16:1)[c]"	""	""	"r_3640"	"product"	"CDMT00001444"
"sa1445"	"s879"	"diglyceride (1-16:1, 2-16:1)[n]"	""	""	"r_3641"	"reactant"	"CDMT00001445"
"sa1446"	"s762"	"diglyceride (1-16:1, 2-16:1)[c]"	""	""	"r_3641"	"product"	"CDMT00001446"
"sa1447"	"s880"	"diglyceride (1-18:0, 2-16:1)[n]"	""	""	"r_3642"	"reactant"	"CDMT00001447"
"sa1448"	"s764"	"diglyceride (1-18:0, 2-16:1)[c]"	""	""	"r_3642"	"product"	"CDMT00001448"
"sa1449"	"s881"	"diglyceride (1-18:1, 2-16:1)[n]"	""	""	"r_3643"	"reactant"	"CDMT00001449"
"sa1450"	"s766"	"diglyceride (1-18:1, 2-16:1)[c]"	""	""	"r_3643"	"product"	"CDMT00001450"
"sa1451"	"s882"	"diglyceride (1-16:0, 2-18:1)[n]"	""	""	"r_3644"	"reactant"	"CDMT00001451"
"sa1452"	"s768"	"diglyceride (1-16:0, 2-18:1)[c]"	""	""	"r_3644"	"product"	"CDMT00001452"
"sa1453"	"s883"	"diglyceride (1-16:1, 2-18:1)[n]"	""	""	"r_3645"	"reactant"	"CDMT00001453"
"sa1454"	"s770"	"diglyceride (1-16:1, 2-18:1)[c]"	""	""	"r_3645"	"product"	"CDMT00001454"
"sa1455"	"s884"	"diglyceride (1-18:0, 2-18:1)[n]"	""	""	"r_3646"	"reactant"	"CDMT00001455"
"sa1456"	"s772"	"diglyceride (1-18:0, 2-18:1)[c]"	""	""	"r_3646"	"product"	"CDMT00001456"
"sa1457"	"s885"	"diglyceride (1-18:1, 2-18:1)[n]"	""	""	"r_3647"	"reactant"	"CDMT00001457"
"sa1458"	"s774"	"diglyceride (1-18:1, 2-18:1)[c]"	""	""	"r_3647"	"product"	"CDMT00001458"
"sa1459"	"s3"	"H2O[c]"	""	""	"r_3648"	"reactant"	"CDMT00001459"
"sa1460"	"s886"	"H2O[vm]"	""	""	"r_3648"	"product"	"CDMT00001460"
"sa1461"	"s7"	"phosphate[c]"	""	""	"r_3649"	"reactant"	"CDMT00001461"
"sa1462"	"s887"	"phosphate[vm]"	""	""	"r_3649"	"product"	"CDMT00001462"
"sa1463"	"s6"	"H+[c]"	""	""	"r_3650"	"reactant"	"CDMT00001463"
"sa1464"	"s888"	"H+[vm]"	""	""	"r_3650"	"product"	"CDMT00001464"
"sa1465"	"s1"	"ATP[c]"	""	""	"r_3651"	"reactant"	"CDMT00001465"
"sa1466"	"s889"	"ATP[vm]"	""	""	"r_3651"	"product"	"CDMT00001466"
"sa1467"	"s4"	"ADP[c]"	""	""	"r_3652"	"reactant"	"CDMT00001467"
"sa1468"	"s890"	"ADP[vm]"	""	""	"r_3652"	"product"	"CDMT00001468"
"sa1469"	"s403"	"carbon dioxide[c]"	""	""	"r_3653"	"reactant"	"CDMT00001469"
"sa1470"	"s891"	"carbon dioxide[vm]"	""	""	"r_3653"	"product"	"CDMT00001470"
"sa1471"	"s892"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[vm]"	""	""	"r_3654"	"reactant"	"CDMT00001471"
"sa1472"	"s893"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[c]"	""	""	"r_3654"	"product"	"CDMT00001472"
"sa1473"	"s894"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[vm]"	""	""	"r_3655"	"reactant"	"CDMT00001473"
"sa1474"	"s895"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[c]"	""	""	"r_3655"	"product"	"CDMT00001474"
"sa1475"	"s896"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[vm]"	""	""	"r_3656"	"reactant"	"CDMT00001475"
"sa1476"	"s897"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[c]"	""	""	"r_3656"	"product"	"CDMT00001476"
"sa1477"	"s898"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[vm]"	""	""	"r_3657"	"reactant"	"CDMT00001477"
"sa1478"	"s899"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[c]"	""	""	"r_3657"	"product"	"CDMT00001478"
"sa1479"	"s900"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm]"	""	""	"r_3658"	"reactant"	"CDMT00001479"
"sa1480"	"s901"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[c]"	""	""	"r_3658"	"product"	"CDMT00001480"
"sa1481"	"s902"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[vm]"	""	""	"r_3659"	"reactant"	"CDMT00001481"
"sa1482"	"s903"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[c]"	""	""	"r_3659"	"product"	"CDMT00001482"
"sa1483"	"s904"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm]"	""	""	"r_3660"	"reactant"	"CDMT00001483"
"sa1484"	"s905"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[c]"	""	""	"r_3660"	"product"	"CDMT00001484"
"sa1485"	"s906"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm]"	""	""	"r_3661"	"reactant"	"CDMT00001485"
"sa1486"	"s907"	"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[c]"	""	""	"r_3661"	"product"	"CDMT00001486"
"sa1487"	"s3"	"H2O[c]"	""	""	"r_3662"	"reactant"	"CDMT00001487"
"sa1488"	"s908"	"H2O[gm]"	""	""	"r_3662"	"product"	"CDMT00001488"
"sa1489"	"s7"	"phosphate[c]"	""	""	"r_3663"	"reactant"	"CDMT00001489"
"sa1490"	"s909"	"phosphate[gm]"	""	""	"r_3663"	"product"	"CDMT00001490"
"sa1491"	"s6"	"H+[c]"	""	""	"r_3664"	"reactant"	"CDMT00001491"
"sa1492"	"s910"	"H+[gm]"	""	""	"r_3664"	"product"	"CDMT00001492"
"sa1493"	"s403"	"carbon dioxide[c]"	""	""	"r_3665"	"reactant"	"CDMT00001493"
"sa1494"	"s911"	"carbon dioxide[gm]"	""	""	"r_3665"	"product"	"CDMT00001494"
"sa1495"	"s1"	"ATP[c]"	""	""	"r_3666"	"reactant"	"CDMT00001495"
"sa1496"	"s912"	"ATP[gm]"	""	""	"r_3666"	"product"	"CDMT00001496"
"sa1497"	"s4"	"ADP[c]"	""	""	"r_3667"	"reactant"	"CDMT00001497"
"sa1498"	"s913"	"ADP[gm]"	""	""	"r_3667"	"product"	"CDMT00001498"
"sa1499"	"s3"	"H2O[c]"	""	""	"r_3668"	"reactant"	"CDMT00001499"
"sa1500"	"s914"	"H2O[mm]"	""	""	"r_3668"	"product"	"CDMT00001500"
"sa1501"	"s403"	"carbon dioxide[c]"	""	""	"r_3669"	"reactant"	"CDMT00001501"
"sa1502"	"s915"	"carbon dioxide[mm]"	""	""	"r_3669"	"product"	"CDMT00001502"
"sa1503"	"s294"	"palmitoleoyl-CoA(4<U+201A><U+00E0><U+00ED>)[c]"	""	""	"r_3670"	"reactant"	"CDMT00001503"
"sa1504"	"s916"	"palmitoleoyl-CoA(4<U+201A><U+00E0><U+00ED>)[mm]"	""	""	"r_3670"	"product"	"CDMT00001504"
"sa1505"	"s298"	"oleoyl-CoA[c]"	""	""	"r_3671"	"reactant"	"CDMT00001505"
"sa1506"	"s917"	"oleoyl-CoA[mm]"	""	""	"r_3671"	"product"	"CDMT00001506"
"sa1507"	"s918"	"diglyceride (1-16:0, 2-16:1)[mm]"	""	""	"r_3672"	"reactant"	"CDMT00001507"
"sa1508"	"s760"	"diglyceride (1-16:0, 2-16:1)[c]"	""	""	"r_3672"	"product"	"CDMT00001508"
"sa1509"	"s919"	"diglyceride (1-16:1, 2-16:1)[mm]"	""	""	"r_3673"	"reactant"	"CDMT00001509"
"sa1510"	"s762"	"diglyceride (1-16:1, 2-16:1)[c]"	""	""	"r_3673"	"product"	"CDMT00001510"
"sa1511"	"s920"	"diglyceride (1-18:0, 2-16:1)[mm]"	""	""	"r_3674"	"reactant"	"CDMT00001511"
"sa1512"	"s764"	"diglyceride (1-18:0, 2-16:1)[c]"	""	""	"r_3674"	"product"	"CDMT00001512"
"sa1513"	"s921"	"diglyceride (1-18:1, 2-16:1)[mm]"	""	""	"r_3675"	"reactant"	"CDMT00001513"
"sa1514"	"s766"	"diglyceride (1-18:1, 2-16:1)[c]"	""	""	"r_3675"	"product"	"CDMT00001514"
"sa1515"	"s922"	"diglyceride (1-16:0, 2-18:1)[mm]"	""	""	"r_3676"	"reactant"	"CDMT00001515"
"sa1516"	"s768"	"diglyceride (1-16:0, 2-18:1)[c]"	""	""	"r_3676"	"product"	"CDMT00001516"
"sa1517"	"s923"	"diglyceride (1-16:1, 2-18:1)[mm]"	""	""	"r_3677"	"reactant"	"CDMT00001517"
"sa1518"	"s770"	"diglyceride (1-16:1, 2-18:1)[c]"	""	""	"r_3677"	"product"	"CDMT00001518"
"sa1519"	"s924"	"palmitate[mm]"	""	""	"r_3678"	"reactant"	"CDMT00001519"
"sa1520"	"s475"	"palmitate[c]"	""	""	"r_3678"	"product"	"CDMT00001520"
"sa1521"	"s925"	"stearate[mm]"	""	""	"r_3679"	"reactant"	"CDMT00001521"
"sa1522"	"s219"	"stearate[c]"	""	""	"r_3679"	"product"	"CDMT00001522"
"sa1523"	"s926"	"coenzyme A[mm]"	""	""	"r_3680"	"reactant"	"CDMT00001523"
"sa1524"	"s80"	"coenzyme A[c]"	""	""	"r_3680"	"product"	"CDMT00001524"
"sa1525"	"s710"	"laurate[erm]"	""	""	"r_3681"	"reactant"	"CDMT00001525"
"sa1526"	"s927"	"laurate[lp]"	""	""	"r_3681"	"product"	"CDMT00001526"
"sa1527"	"s711"	"myristate[erm]"	""	""	"r_3682"	"reactant"	"CDMT00001527"
"sa1528"	"s928"	"myristate[lp]"	""	""	"r_3682"	"product"	"CDMT00001528"
"sa1529"	"s929"	"lignoceric acid[erm]"	""	""	"r_3683"	"reactant"	"CDMT00001529"
"sa1530"	"s930"	"lignoceric acid[lp]"	""	""	"r_3683"	"product"	"CDMT00001530"
"sa1531"	"s931"	"cerotic acid[erm]"	""	""	"r_3684"	"reactant"	"CDMT00001531"
"sa1532"	"s932"	"cerotic acid[lp]"	""	""	"r_3684"	"product"	"CDMT00001532"
"sa1533"	"s933"	"triglyceride (1-16:0, 2-16:1, 3-16:0)[erm]"	""	""	"r_3685"	"reactant"	"CDMT00001533"
"sa1534"	"s934"	"triglyceride (1-16:0, 2-16:1, 3-16:0)[lp]"	""	""	"r_3685"	"product"	"CDMT00001534"
"sa1535"	"s935"	"triglyceride (1-16:0, 2-16:1, 3-16:1)[erm]"	""	""	"r_3686"	"reactant"	"CDMT00001535"
"sa1536"	"s936"	"triglyceride (1-16:0, 2-16:1, 3-16:1)[lp]"	""	""	"r_3686"	"product"	"CDMT00001536"
"sa1537"	"s937"	"triglyceride (1-16:0, 2-16:1, 3-18:0)[erm]"	""	""	"r_3687"	"reactant"	"CDMT00001537"
"sa1538"	"s938"	"triglyceride (1-16:0, 2-16:1, 3-18:0)[lp]"	""	""	"r_3687"	"product"	"CDMT00001538"
"sa1539"	"s939"	"triglyceride (1-16:0, 2-16:1, 3-18:1)[erm]"	""	""	"r_3688"	"reactant"	"CDMT00001539"
"sa1540"	"s940"	"triglyceride (1-16:0, 2-16:1, 3-18:1)[lp]"	""	""	"r_3688"	"product"	"CDMT00001540"
"sa1541"	"s941"	"triglyceride (1-16:1, 2-16:1, 3-16:0)[erm]"	""	""	"r_3689"	"reactant"	"CDMT00001541"
"sa1542"	"s942"	"triglyceride (1-16:1, 2-16:1, 3-16:0)[lp]"	""	""	"r_3689"	"product"	"CDMT00001542"
"sa1543"	"s943"	"triglyceride (1-16:1, 2-16:1, 3-16:1)[erm]"	""	""	"r_3690"	"reactant"	"CDMT00001543"
"sa1544"	"s944"	"triglyceride (1-16:1, 2-16:1, 3-16:1)[lp]"	""	""	"r_3690"	"product"	"CDMT00001544"
"sa1545"	"s945"	"triglyceride (1-16:1, 2-16:1, 3-18:0)[erm]"	""	""	"r_3691"	"reactant"	"CDMT00001545"
"sa1546"	"s946"	"triglyceride (1-16:1, 2-16:1, 3-18:0)[lp]"	""	""	"r_3691"	"product"	"CDMT00001546"
"sa1547"	"s947"	"triglyceride (1-16:1, 2-16:1, 3-18:1)[erm]"	""	""	"r_3692"	"reactant"	"CDMT00001547"
"sa1548"	"s948"	"triglyceride (1-16:1, 2-16:1, 3-18:1)[lp]"	""	""	"r_3692"	"product"	"CDMT00001548"
"sa1549"	"s949"	"triglyceride (1-18:0, 2-16:1, 3-16:0)[erm]"	""	""	"r_3693"	"reactant"	"CDMT00001549"
"sa1550"	"s950"	"triglyceride (1-18:0, 2-16:1, 3-16:0)[lp]"	""	""	"r_3693"	"product"	"CDMT00001550"
"sa1551"	"s951"	"triglyceride (1-18:0, 2-16:1, 3-16:1)[erm]"	""	""	"r_3694"	"reactant"	"CDMT00001551"
"sa1552"	"s952"	"triglyceride (1-18:0, 2-16:1, 3-16:1)[lp]"	""	""	"r_3694"	"product"	"CDMT00001552"
"sa1553"	"s953"	"triglyceride (1-18:0, 2-16:1, 3-18:0)[erm]"	""	""	"r_3695"	"reactant"	"CDMT00001553"
"sa1554"	"s954"	"triglyceride (1-18:0, 2-16:1, 3-18:0)[lp]"	""	""	"r_3695"	"product"	"CDMT00001554"
"sa1555"	"s955"	"triglyceride (1-18:0, 2-16:1, 3-18:1)[erm]"	""	""	"r_3696"	"reactant"	"CDMT00001555"
"sa1556"	"s956"	"triglyceride (1-18:0, 2-16:1, 3-18:1)[lp]"	""	""	"r_3696"	"product"	"CDMT00001556"
"sa1557"	"s957"	"triglyceride (1-18:1, 2-16:1, 3-16:0)[erm]"	""	""	"r_3697"	"reactant"	"CDMT00001557"
"sa1558"	"s958"	"triglyceride (1-18:1, 2-16:1, 3-16:0)[lp]"	""	""	"r_3697"	"product"	"CDMT00001558"
"sa1559"	"s959"	"triglyceride (1-18:1, 2-16:1, 3-16:1)[erm]"	""	""	"r_3698"	"reactant"	"CDMT00001559"
"sa1560"	"s960"	"triglyceride (1-18:1, 2-16:1, 3-16:1)[lp]"	""	""	"r_3698"	"product"	"CDMT00001560"
"sa1561"	"s961"	"triglyceride (1-18:1, 2-16:1, 3-18:0)[erm]"	""	""	"r_3699"	"reactant"	"CDMT00001561"
"sa1562"	"s962"	"triglyceride (1-18:1, 2-16:1, 3-18:0)[lp]"	""	""	"r_3699"	"product"	"CDMT00001562"
"sa1563"	"s963"	"triglyceride (1-18:1, 2-16:1, 3-18:1)[erm]"	""	""	"r_3700"	"reactant"	"CDMT00001563"
"sa1564"	"s964"	"triglyceride (1-18:1, 2-16:1, 3-18:1)[lp]"	""	""	"r_3700"	"product"	"CDMT00001564"
"sa1565"	"s965"	"triglyceride (1-16:0, 2-18:1, 3-16:0)[erm]"	""	""	"r_3701"	"reactant"	"CDMT00001565"
"sa1566"	"s966"	"triglyceride (1-16:0, 2-18:1, 3-16:0)[lp]"	""	""	"r_3701"	"product"	"CDMT00001566"
"sa1567"	"s967"	"triglyceride (1-16:0, 2-18:1, 3-16:1)[erm]"	""	""	"r_3702"	"reactant"	"CDMT00001567"
"sa1568"	"s968"	"triglyceride (1-16:0, 2-18:1, 3-16:1)[lp]"	""	""	"r_3702"	"product"	"CDMT00001568"
"sa1569"	"s969"	"triglyceride (1-16:0, 2-18:1, 3-18:0)[erm]"	""	""	"r_3703"	"reactant"	"CDMT00001569"
"sa1570"	"s970"	"triglyceride (1-16:0, 2-18:1, 3-18:0)[lp]"	""	""	"r_3703"	"product"	"CDMT00001570"
"sa1571"	"s971"	"triglyceride (1-16:0, 2-18:1, 3-18:1)[erm]"	""	""	"r_3704"	"reactant"	"CDMT00001571"
"sa1572"	"s972"	"triglyceride (1-16:0, 2-18:1, 3-18:1)[lp]"	""	""	"r_3704"	"product"	"CDMT00001572"
"sa1573"	"s973"	"triglyceride (1-16:1, 2-18:1, 3-16:0)[erm]"	""	""	"r_3705"	"reactant"	"CDMT00001573"
"sa1574"	"s974"	"triglyceride (1-16:1, 2-18:1, 3-16:0)[lp]"	""	""	"r_3705"	"product"	"CDMT00001574"
"sa1575"	"s975"	"triglyceride (1-16:1, 2-18:1, 3-16:1)[erm]"	""	""	"r_3706"	"reactant"	"CDMT00001575"
"sa1576"	"s976"	"triglyceride (1-16:1, 2-18:1, 3-16:1)[lp]"	""	""	"r_3706"	"product"	"CDMT00001576"
"sa1577"	"s977"	"triglyceride (1-16:1, 2-18:1, 3-18:0)[erm]"	""	""	"r_3707"	"reactant"	"CDMT00001577"
"sa1578"	"s978"	"triglyceride (1-16:1, 2-18:1, 3-18:0)[lp]"	""	""	"r_3707"	"product"	"CDMT00001578"
"sa1579"	"s979"	"triglyceride (1-16:1, 2-18:1, 3-18:1)[erm]"	""	""	"r_3708"	"reactant"	"CDMT00001579"
"sa1580"	"s980"	"triglyceride (1-16:1, 2-18:1, 3-18:1)[lp]"	""	""	"r_3708"	"product"	"CDMT00001580"
"sa1581"	"s981"	"triglyceride (1-18:0, 2-18:1, 3-16:0)[erm]"	""	""	"r_3709"	"reactant"	"CDMT00001581"
