"rxnID"	"Standard_metName"	"keggid"	"chebiid"	"chebiid2"	"MNX_ID"	"Formula"	"Charge"
"Rh271"	"[disordered-form [Fe-S] cluster scaffold protein]"	"NA"	"NA"	"NA"	NA	NA	NA
"Rh271"	"S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex"	"NA"	"NA"	"NA"	NA	NA	NA
"Rh272"	"hydrogen cyanide"	"C01326"	"ChEBI:18407"	"CHEBI:18407"	"MNXM254"	"CHN"	"0"
"Rh272"	"thiosulfate"	"C00320"	"ChEBI:33541"	"CHEBI:33541"	"MNXM323"	"HO3S2"	"-1"
"Rh272"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh272"	"sulphite"	"C11481"	"ChEBI:17137"	"CHEBI:17137"	"MNXM105630"	"O3S"	"-2"
"Rh272"	"thiocyanate"	"C01755"	"ChEBI:29200"	"CHEBI:29200"	"MNXM762"	"CHNS"	"0"
"Rh273"	"Mg(2+)"	"C00305"	"ChEBI:18420"	"CHEBI:18420"	"MNXM653"	"Mg"	"2"
"Rh273"	"Mg(2+)"	"C00305"	"ChEBI:18420"	"CHEBI:18420"	"MNXM653"	"Mg"	"2"
"Rh274"	"ubiquinone"	"NA"	"CHEBI:16389"	"CHEBI:16389"	"MNXM176"	"C9H10O4(C5H8)n"	"0"
"Rh274"	"(5S,6S)-di-HETE"	"NA"	"NA"	"NA"	NA	NA	NA
"Rh274"	"ubiquinol"	"NA"	"CHEBI:17976"	"CHEBI:17976"	"MNXM202"	"C9H12O4(C5H8)n"	"0"
"Rh274"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh274"	"oxidized [electron-transfer flavoprotein]"	"NA"	"NA"	"NA"	NA	NA	NA
"Rh275"	"complex sphingolipid (Not sure)"	"NA"	"CHEBI:26739"	"CHEBI:26739"	"MNXM82564"	"NA"	"NA"
"Rh275"	"complex sphingolipid (Not sure)"	"NA"	"CHEBI:26739"	"CHEBI:26739"	"MNXM82564"	"NA"	"NA"
"Rh276"	"UDP-D-glucose"	"C00029"	"ChEBI:18066"	"CHEBI:18066"	"MNXM52"	"C15H22N2O17P2"	"-2"
"Rh276"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh276"	"UDP"	"C00015"	"ChEBI:17659"	"CHEBI:17659"	"MNXM17"	"C9H11N2O12P2"	"-3"
"Rh276"	"Dolichyl beta-D-glucosyl phosphate"	"C01246"	"ChEBI:15812"	"CHEBI:15812"	"MNXM145615"	"C26H46O9P(C5H8)n"	"-1"
"Rh277"	"2-phospho-D-glyceric acid"	"C00631"	"NA"	"CHEBI:17835"	"MNXM275"	"C3H4O7P"	"-3"
"Rh277"	"phosphoenolpyruvate"	"C00074"	"NA"	"CHEBI:18021"	"MNXM73"	"C3H2O6P"	"-3"
"Rh277"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh278"	"sulphate"	"C00059"	"ChEBI:16189"	"CHEBI:16189"	"MNXM58"	"O4S"	"-2"
"Rh278"	"sulphate"	"C00059"	"ChEBI:16189"	"CHEBI:16189"	"MNXM58"	"O4S"	"-2"
"Rh279"	"pyridoxine"	"C00314"	"NA"	"CHEBI:16709"	"MNXM419"	"C8H11NO3"	"0"
"Rh279"	"NADP(+)"	"C00006"	"NA"	"CHEBI:18009"	"MNXM5"	"C21H25N7O17P3"	"-3"
"Rh279"	"pyridoxal"	"C00250"	"NA"	"CHEBI:17310"	"MNXM311"	"C8H9NO3"	"0"
"Rh279"	"NADPH"	"C00005"	"NA"	"CHEBI:16474"	"MNXM6"	"C21H26N7O17P3"	"-4"
"Rh279"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh280"	"L-serine"	"C00065"	"NA"	"CHEBI:17115"	"MNXM53"	"C3H7NO3"	"0"
"Rh280"	"pyruvate"	"C00022"	"NA"	"CHEBI:15361"	"MNXM23"	"C3H3O3"	"-1"
"Rh280"	"ammonium"	"C01342"	"NA"	"CHEBI:28938"	"MNXM15"	"H4N"	"1"
